Month,Year,Region,Country,Product,Units_Sold,Revenue
Nov,2024,AMAR,Canada,LocoTag P4P,194,19400
Nov,2024,AMAR,Canada,LocoTag E4BL,1382,138200
Nov,2024,AMAR,Canada,LocoTag C2PL,241,24100
Nov,2024,AMAR,Canada,LocoPoint,864,86400
Nov,2024,AMAR,Mexico,LocoTrack HGD4,2332,233200
Nov,2024,AMAR,Mexico,LocoTrack HGR4,1944,194400
Nov,2024,AMAR,Mexico,LocoTrack HGP4,1944,194400
Nov,2024,AMAR,Mexico,LocoTrack HFR4,1944,194400
Nov,2024,AMAR,Mexico,LocoTag P4P,194,19400
Nov,2024,AMAR,Mexico,LocoTag E4BL,1382,138200
Nov,2024,AMAR,Mexico,LocoTag C2PL,241,24100
Nov,2024,AMAR,Mexico,LocoPoint,864,86400
Dec,2024,EMEA,United Kingdom,LocoTrack HGD4,2615,261500
Dec,2024,EMEA,United Kingdom,LocoTrack HGR4,2179,217900
Dec,2024,EMEA,United Kingdom,LocoTrack HGP4,2179,217900
Dec,2024,EMEA,United Kingdom,LocoTrack HFR4,2179,217900
Dec,2024,EMEA,United Kingdom,LocoTag P4P,217,21700
Dec,2024,EMEA,United Kingdom,LocoTag E4BL,1552,155200
Dec,2024,EMEA,United Kingdom,LocoTag C2PL,272,27200
Dec,2024,EMEA,United Kingdom,LocoPoint,976,97600
Dec,2024,EMEA,Germany,LocoTrack HGD4,2615,261500
Dec,2024,EMEA,Germany,LocoTrack HGR4,2179,217900
Dec,2024,EMEA,Germany,LocoTrack HGP4,2179,217900
Dec,2024,EMEA,Germany,LocoTrack HFR4,2179,217900
Dec,2024,EMEA,Germany,LocoTag P4P,217,21700
Dec,2024,EMEA,Germany,LocoTag E4BL,1552,155200
Dec,2024,EMEA,Germany,LocoTag C2PL,272,27200
Dec,2024,EMEA,Germany,LocoPoint,976,97600
Dec,2024,EMEA,France,LocoTrack HGD4,2615,261500
Dec,2024,EMEA,France,LocoTrack HGR4,2179,217900
Dec,2024,EMEA,France,LocoTrack HGP4,2179,217900
Dec,2024,EMEA,France,LocoTrack HFR4,2179,217900
Dec,2024,EMEA,France,LocoTag P4P,217,21700
Dec,2024,EMEA,France,LocoTag E4BL,1552,155200
Dec,2024,EMEA,France,LocoTag C2PL,272,27200
Dec,2024,EMEA,France,LocoPoint,976,97600
Dec,2024,APAC,Japan,LocoTrack HGD4,2092,209200
Dec,2024,APAC,Japan,LocoTrack HGR4,1743,174300
Dec,2024,APAC,Japan,LocoTrack HGP4,1743,174300
Dec,2024,APAC,Japan,LocoTrack HFR4,1743,174300
Dec,2024,APAC,Japan,LocoTag P4P,174,17400
Dec,2024,APAC,Japan,LocoTag E4BL,1241,124100
Dec,2024,APAC,Japan,LocoTag C2PL,217,21700
Dec,2024,APAC,Japan,LocoPoint,780,78000
Dec,2024,APAC,Australia,LocoTrack HGD4,2092,209200
Dec,2024,APAC,Australia,LocoTrack HGR4,1743,174300
Dec,2024,APAC,Australia,LocoTrack HGP4,1743,174300
Dec,2024,APAC,Australia,LocoTrack HFR4,1743,174300
Dec,2024,APAC,Australia,LocoTag P4P,174,17400
Dec,2024,APAC,Australia,LocoTag E4BL,1241,124100
Dec,2024,APAC,Australia,LocoTag C2PL,217,21700
Dec,2024,APAC,Australia,LocoPoint,780,78000
Dec,2024,APAC,Singapore,LocoTrack HGD4,2092,209200
Dec,2024,APAC,Singapore,LocoTrack HGR4,1743,174300
Dec,2024,APAC,Singapore,LocoTrack HGP4,1743,174300
Dec,2024,APAC,Singapore,LocoTrack HFR4,1743,174300
Dec,2024,APAC,Singapore,LocoTag P4P,174,17400
Dec,2024,APAC,Singapore,LocoTag E4BL,1241,124100
Dec,2024,APAC,Singapore,LocoTag C2PL,217,21700
Dec,2024,APAC,Singapore,LocoPoint,780,78000
Dec,2024,AMAR,United States,LocoTrack HGD4,2354,235400
Dec,2024,AMAR,United States,LocoTrack HGR4,1961,196100
Dec,2024,AMAR,United States,LocoTrack HGP4,1961,196100
Dec,2024,AMAR,United States,LocoTrack HFR4,1961,196100
Dec,2024,AMAR,United States,LocoTag P4P,196,19600
Dec,2024,AMAR,United States,LocoTag E4BL,1396,139600
Dec,2024,AMAR,United States,LocoTag C2PL,244,24400
Dec,2024,AMAR,United States,LocoPoint,878,87800
Dec,2024,AMAR,Canada,LocoTrack HGD4,2354,235400
Dec,2024,AMAR,Canada,LocoTrack HGR4,1961,196100
Dec,2024,AMAR,Canada,LocoTrack HGP4,1961,196100
Dec,2024,AMAR,Canada,LocoTrack HFR4,1961,196100
Dec,2024,AMAR,Canada,LocoTag P4P,196,19600
Dec,2024,AMAR,Canada,LocoTag E4BL,1396,139600
Dec,2024,AMAR,Canada,LocoTag C2PL,244,24400
Dec,2024,AMAR,Canada,LocoPoint,878,87800
Dec,2024,AMAR,Mexico,LocoTrack HGD4,2354,235400
Dec,2024,AMAR,Mexico,LocoTrack HGR4,1961,196100
Dec,2024,AMAR,Mexico,LocoTrack HGP4,1961,196100
Dec,2024,AMAR,Mexico,LocoTrack HFR4,1961,196100
Dec,2024,AMAR,Mexico,LocoTag P4P,196,19600
Dec,2024,AMAR,Mexico,LocoTag E4BL,1396,139600
Dec,2024,AMAR,Mexico,LocoTag C2PL,244,24400
Dec,2024,AMAR,Mexico,LocoPoint,878,87800
Jan,2025,EMEA,United Kingdom,LocoTrack HGD4,2640,264000
Jan,2025,EMEA,United Kingdom,LocoTrack HGR4,2200,220000
Jan,2025,EMEA,United Kingdom,LocoTrack HGP4,2200,220000
Jan,2025,EMEA,United Kingdom,LocoTrack HFR4,2200,220000
Jan,2025,EMEA,United Kingdom,LocoTag P4P,220,22000
Jan,2025,EMEA,United Kingdom,LocoTag E4BL,1568,156800
Jan,2025,EMEA,United Kingdom,LocoTag C2PL,275,27500
Jan,2025,EMEA,United Kingdom,LocoPoint,992,99200
Jan,2025,EMEA,United Kingdom,LocoCard E1BL,800,80000
Jan,2025,EMEA,Germany,LocoTrack HGD4,2640,264000
Jan,2025,EMEA,Germany,LocoTrack HGR4,2200,220000
Jan,2025,EMEA,Germany,LocoTrack HGP4,2200,220000
Jan,2025,EMEA,Germany,LocoTrack HFR4,2200,220000
Jan,2025,EMEA,Germany,LocoTag P4P,220,22000
Jan,2025,EMEA,Germany,LocoTag E4BL,1568,156800
Jan,2025,EMEA,Germany,LocoTag C2PL,275,27500
Jan,2025,EMEA,Germany,LocoPoint,992,99200
Jan,2025,EMEA,Germany,LocoCard E1BL,800,80000
Jan,2025,EMEA,France,LocoTrack HGD4,2640,264000
Jan,2025,EMEA,France,LocoTrack HGR4,2200,220000
Jan,2025,EMEA,France,LocoTrack HGP4,2200,220000
Jan,2025,EMEA,France,LocoTrack HFR4,2200,220000
Jan,2025,EMEA,France,LocoTag P4P,220,22000
Jan,2025,EMEA,France,LocoTag E4BL,1568,156800
Jan,2025,EMEA,France,LocoTag C2PL,275,27500
Jan,2025,EMEA,France,LocoPoint,992,99200
Jan,2025,EMEA,France,LocoCard E1BL,800,80000
Jan,2025,APAC,Japan,LocoTrack HGD4,2112,211200
Jan,2025,APAC,Japan,LocoTrack HGR4,1760,176000
Jan,2025,APAC,Japan,LocoTrack HGP4,1760,176000
Jan,2025,APAC,Japan,LocoTrack HFR4,1760,176000
Jan,2025,APAC,Japan,LocoTag P4P,176,17600
Jan,2025,APAC,Japan,LocoTag E4BL,1254,125400
Jan,2025,APAC,Japan,LocoTag C2PL,220,22000
Jan,2025,APAC,Japan,LocoPoint,793,79300
Jan,2025,APAC,Japan,LocoCard E1BL,640,64000
Jan,2025,APAC,Australia,LocoTrack HGD4,2112,211200
Jan,2025,APAC,Australia,LocoTrack HGR4,1760,176000
Jan,2025,APAC,Australia,LocoTrack HGP4,1760,176000
Jan,2025,APAC,Australia,LocoTrack HFR4,1760,176000
Jan,2025,APAC,Australia,LocoTag P4P,176,17600
Jan,2025,APAC,Australia,LocoTag E4BL,1254,125400
Jan,2025,APAC,Australia,LocoTag C2PL,220,22000
Jan,2025,APAC,Australia,LocoPoint,793,79300
Jan,2025,APAC,Australia,LocoCard E1BL,640,64000
Jan,2025,APAC,Singapore,LocoTrack HGD4,2112,211200
Jan,2025,APAC,Singapore,LocoTrack HGR4,1760,176000
Jan,2025,APAC,Singapore,LocoTrack HGP4,1760,176000
Jan,2025,APAC,Singapore,LocoTrack HFR4,1760,176000
Jan,2025,APAC,Singapore,LocoTag P4P,176,17600
Jan,2025,APAC,Singapore,LocoTag E4BL,1254,125400
Jan,2025,APAC,Singapore,LocoTag C2PL,220,22000
Jan,2025,APAC,Singapore,LocoPoint,793,79300
Jan,2025,APAC,Singapore,LocoCard E1BL,640,64000
Jan,2025,AMAR,United States,LocoTrack HGD4,2376,237600
Jan,2025,AMAR,United States,LocoTrack HGR4,1980,198000
Jan,2025,AMAR,United States,LocoTrack HGP4,1980,198000
Jan,2025,AMAR,United States,LocoTrack HFR4,1980,198000
Jan,2025,AMAR,United States,LocoTag P4P,198,19800
Jan,2025,AMAR,United States,LocoTag E4BL,1411,141100
Jan,2025,AMAR,United States,LocoTag C2PL,247,24700
Jan,2025,AMAR,United States,LocoPoint,892,89200
Jan,2025,AMAR,United States,LocoCard E1BL,720,72000
Jan,2025,AMAR,Canada,LocoTrack HGD4,2376,237600
Jan,2025,AMAR,Canada,LocoTrack HGR4,1980,198000
Jan,2025,AMAR,Canada,LocoTrack HGP4,1980,198000
Jan,2025,AMAR,Canada,LocoTrack HFR4,1980,198000
Jan,2025,AMAR,Canada,LocoTag P4P,198,19800
Jan,2025,AMAR,Canada,LocoTag E4BL,1411,141100
Jan,2025,AMAR,Canada,LocoTag C2PL,247,24700
Jan,2025,AMAR,Canada,LocoPoint,892,89200
Jan,2025,AMAR,Canada,LocoCard E1BL,720,72000
Jan,2025,AMAR,Mexico,LocoTrack HGD4,2376,237600
Jan,2025,AMAR,Mexico,LocoTrack HGR4,1980,198000
Jan,2025,AMAR,Mexico,LocoTrack HGP4,1980,198000
Jan,2025,AMAR,Mexico,LocoTrack HFR4,1980,198000
Jan,2025,AMAR,Mexico,LocoTag P4P,198,19800
Jan,2025,AMAR,Mexico,LocoTag E4BL,1411,141100
Jan,2025,AMAR,Mexico,LocoTag C2PL,247,24700
Jan,2025,AMAR,Mexico,LocoPoint,892,89200
Jan,2025,AMAR,Mexico,LocoCard E1BL,720,72000
Feb,2025,EMEA,United Kingdom,LocoTrack HGD4,2663,266300
Feb,2025,EMEA,United Kingdom,LocoTrack HGR4,2219,221900
Feb,2025,EMEA,United Kingdom,LocoTrack HGP4,2219,221900
Feb,2025,EMEA,United Kingdom,LocoTrack HFR4,2219,221900
Feb,2025,EMEA,United Kingdom,LocoTag P4P,221,22100
Feb,2025,EMEA,United Kingdom,LocoTag E4BL,1584,158400
Feb,2025,EMEA,United Kingdom,LocoTag C2PL,278,27800
Feb,2025,EMEA,United Kingdom,LocoPoint,1008,100800
Feb,2025,EMEA,United Kingdom,LocoCard E1BL,816,81600
Feb,2025,EMEA,Germany,LocoTrack HGD4,2663,266300
Feb,2025,EMEA,Germany,LocoTrack HGR4,2219,221900
Feb,2025,EMEA,Germany,LocoTrack HGP4,2219,221900
Feb,2025,EMEA,Germany,LocoTrack HFR4,2219,221900
Feb,2025,EMEA,Germany,LocoTag P4P,221,22100
Feb,2025,EMEA,Germany,LocoTag E4BL,1584,158400
Feb,2025,EMEA,Germany,LocoTag C2PL,278,27800
Feb,2025,EMEA,Germany,LocoPoint,1008,100800
Feb,2025,EMEA,Germany,LocoCard E1BL,816,81600
Feb,2025,EMEA,France,LocoTrack HGD4,2663,266300
Feb,2025,EMEA,France,LocoTrack HGR4,2219,221900
Feb,2025,EMEA,France,LocoTrack HGP4,2219,221900
Feb,2025,EMEA,France,LocoTrack HFR4,2219,221900
Feb,2025,EMEA,France,LocoTag P4P,221,22100
Feb,2025,EMEA,France,LocoTag E4BL,1584,158400
Feb,2025,EMEA,France,LocoTag C2PL,278,27800
Feb,2025,EMEA,France,LocoPoint,1008,100800
Feb,2025,EMEA,France,LocoCard E1BL,816,81600
Feb,2025,APAC,Japan,LocoTrack HGD4,2131,213100
Feb,2025,APAC,Japan,LocoTrack HGR4,1775,177500
Feb,2025,APAC,Japan,LocoTrack HGP4,1775,177500
Feb,2025,APAC,Japan,LocoTrack HFR4,1775,177500
Feb,2025,APAC,Japan,LocoTag P4P,177,17700
Feb,2025,APAC,Japan,LocoTag E4BL,1267,126700
Feb,2025,APAC,Japan,LocoTag C2PL,222,22200
Feb,2025,APAC,Japan,LocoPoint,806,80600
Feb,2025,APAC,Japan,LocoCard E1BL,652,65200
Feb,2025,APAC,Australia,LocoTrack HGD4,2131,213100
Feb,2025,APAC,Australia,LocoTrack HGR4,1775,177500
Feb,2025,APAC,Australia,LocoTrack HGP4,1775,177500
Feb,2025,APAC,Australia,LocoTrack HFR4,1775,177500
Feb,2025,APAC,Australia,LocoTag P4P,177,17700
Feb,2025,APAC,Australia,LocoTag E4BL,1267,126700
Feb,2025,APAC,Australia,LocoTag C2PL,222,22200
Feb,2025,APAC,Australia,LocoPoint,806,80600
Feb,2025,APAC,Australia,LocoCard E1BL,652,65200
Feb,2025,APAC,Singapore,LocoTrack HGD4,2131,213100
Feb,2025,APAC,Singapore,LocoTrack HGR4,1775,177500
Feb,2025,APAC,Singapore,LocoTrack HGP4,1775,177500
Feb,2025,APAC,Singapore,LocoTrack HFR4,1775,177500
Feb,2025,APAC,Singapore,LocoTag P4P,177,17700
Feb,2025,APAC,Singapore,LocoTag E4BL,1267,126700
Feb,2025,APAC,Singapore,LocoTag C2PL,222,22200
Feb,2025,APAC,Singapore,LocoPoint,806,80600
Feb,2025,APAC,Singapore,LocoCard E1BL,652,65200
Feb,2025,AMAR,United States,LocoTrack HGD4,2397,239700
Feb,2025,AMAR,United States,LocoTrack HGR4,1997,199700
Feb,2025,AMAR,United States,LocoTrack HGP4,1997,199700
Feb,2025,AMAR,United States,LocoTrack HFR4,1997,199700
Feb,2025,AMAR,United States,LocoTag P4P,199,19900
Feb,2025,AMAR,United States,LocoTag E4BL,1425,142500
Feb,2025,AMAR,United States,LocoTag C2PL,250,25000
Feb,2025,AMAR,United States,LocoPoint,907,90700
Feb,2025,AMAR,United States,LocoCard E1BL,734,73400
Feb,2025,AMAR,Canada,LocoTrack HGD4,2397,239700
Feb,2025,AMAR,Canada,LocoTrack HGR4,1997,199700
Feb,2025,AMAR,Canada,LocoTrack HGP4,1997,199700
Feb,2025,AMAR,Canada,LocoTrack HFR4,1997,199700
Feb,2025,AMAR,Canada,LocoTag P4P,199,19900
Feb,2025,AMAR,Canada,LocoTag E4BL,1425,142500
Feb,2025,AMAR,Canada,LocoTag C2PL,250,25000
Feb,2025,AMAR,Canada,LocoPoint,907,90700
Feb,2025,AMAR,Canada,LocoCard E1BL,734,73400
Feb,2025,AMAR,Mexico,LocoTrack HGD4,2397,239700
Feb,2025,AMAR,Mexico,LocoTrack HGR4,1997,199700
Feb,2025,AMAR,Mexico,LocoTrack HGP4,1997,199700
Feb,2025,AMAR,Mexico,LocoTrack HFR4,1997,199700
Feb,2025,AMAR,Mexico,LocoTag P4P,199,19900
Feb,2025,AMAR,Mexico,LocoTag E4BL,1425,142500
Feb,2025,AMAR,Mexico,LocoTag C2PL,250,25000
Feb,2025,AMAR,Mexico,LocoPoint,907,90700
Feb,2025,AMAR,Mexico,LocoCard E1BL,734,73400
Mar,2025,EMEA,United Kingdom,LocoTrack HGD4,2688,268800
Mar,2025,EMEA,United Kingdom,LocoTrack HGR4,2240,224000
Mar,2025,EMEA,United Kingdom,LocoTrack HGP4,2240,224000
Mar,2025,EMEA,United Kingdom,LocoTrack HFR4,2240,224000
Mar,2025,EMEA,United Kingdom,LocoTag P4P,224,22400
Mar,2025,EMEA,United Kingdom,LocoTag E4BL,1600,160000
Mar,2025,EMEA,United Kingdom,LocoTag C2PL,281,28100
Mar,2025,EMEA,United Kingdom,LocoPoint,1024,102400
Mar,2025,EMEA,United Kingdom,LocoCard E1BL,832,83200
Mar,2025,EMEA,Germany,LocoTrack HGD4,2688,268800
Mar,2025,EMEA,Germany,LocoTrack HGR4,2240,224000
Mar,2025,EMEA,Germany,LocoTrack HGP4,2240,224000
Mar,2025,EMEA,Germany,LocoTrack HFR4,2240,224000
Mar,2025,EMEA,Germany,LocoTag P4P,224,22400
Mar,2025,EMEA,Germany,LocoTag E4BL,1600,160000
Mar,2025,EMEA,Germany,LocoTag C2PL,281,28100
Mar,2025,EMEA,Germany,LocoPoint,1024,102400
Mar,2025,EMEA,Germany,LocoCard E1BL,832,83200
Mar,2025,EMEA,France,LocoTrack HGD4,2688,268800
Mar,2025,EMEA,France,LocoTrack HGR4,2240,224000
Mar,2025,EMEA,France,LocoTrack HGP4,2240,224000
Mar,2025,EMEA,France,LocoTrack HFR4,2240,224000
Mar,2025,EMEA,France,LocoTag P4P,224,22400
Mar,2025,EMEA,France,LocoTag E4BL,1600,160000
Mar,2025,EMEA,France,LocoTag C2PL,281,28100
Mar,2025,EMEA,France,LocoPoint,1024,102400
Mar,2025,EMEA,France,LocoCard E1BL,832,83200
Mar,2025,APAC,Japan,LocoTrack HGD4,2150,215000
Mar,2025,APAC,Japan,LocoTrack HGR4,1792,179200
Mar,2025,APAC,Japan,LocoTrack HGP4,1792,179200
Mar,2025,APAC,Japan,LocoTrack HFR4,1792,179200
Mar,2025,APAC,Japan,LocoTag P4P,179,17900
Mar,2025,APAC,Japan,LocoTag E4BL,1280,128000
Mar,2025,APAC,Japan,LocoTag C2PL,225,22500
Mar,2025,APAC,Japan,LocoPoint,819,81900
Mar,2025,APAC,Japan,LocoCard E1BL,665,66500
Mar,2025,APAC,Australia,LocoTrack HGD4,2150,215000
Mar,2025,APAC,Australia,LocoTrack HGR4,1792,179200
Mar,2025,APAC,Australia,LocoTrack HGP4,1792,179200
Mar,2025,APAC,Australia,LocoTrack HFR4,1792,179200
Mar,2025,APAC,Australia,LocoTag P4P,179,17900
Mar,2025,APAC,Australia,LocoTag E4BL,1280,128000
Mar,2025,APAC,Australia,LocoTag C2PL,225,22500
Mar,2025,APAC,Australia,LocoPoint,819,81900
Mar,2025,APAC,Australia,LocoCard E1BL,665,66500
Mar,2025,APAC,Singapore,LocoTrack HGD4,2150,215000
Mar,2025,APAC,Singapore,LocoTrack HGR4,1792,179200
Mar,2025,APAC,Singapore,LocoTrack HGP4,1792,179200
Mar,2025,APAC,Singapore,LocoTrack HFR4,1792,179200
Mar,2025,APAC,Singapore,LocoTag P4P,179,17900
Mar,2025,APAC,Singapore,LocoTag E4BL,1280,128000
Mar,2025,APAC,Singapore,LocoTag C2PL,225,22500
Mar,2025,APAC,Singapore,LocoPoint,819,81900
Mar,2025,APAC,Singapore,LocoCard E1BL,665,66500
Mar,2025,AMAR,United States,LocoTrack HGD4,2419,241900
Mar,2025,AMAR,United States,LocoTrack HGR4,2016,201600
Mar,2025,AMAR,United States,LocoTrack HGP4,2016,201600
Mar,2025,AMAR,United States,LocoTrack HFR4,2016,201600
Mar,2025,AMAR,United States,LocoTag P4P,201,20100
Mar,2025,AMAR,United States,LocoTag E4BL,1440,144000
Mar,2025,AMAR,United States,LocoTag C2PL,253,25300
Mar,2025,AMAR,United States,LocoPoint,921,92100
Mar,2025,AMAR,United States,LocoCard E1BL,748,74800
Mar,2025,AMAR,Canada,LocoTrack HGD4,2419,241900
Mar,2025,AMAR,Canada,LocoTrack HGR4,2016,201600
Mar,2025,AMAR,Canada,LocoTrack HGP4,2016,201600
Mar,2025,AMAR,Canada,LocoTrack HFR4,2016,201600
Mar,2025,AMAR,Canada,LocoTag P4P,201,20100
Mar,2025,AMAR,Canada,LocoTag E4BL,1440,144000
Mar,2025,AMAR,Canada,LocoTag C2PL,253,25300
Mar,2025,AMAR,Canada,LocoPoint,921,92100
Mar,2025,AMAR,Canada,LocoCard E1BL,748,74800
Mar,2025,AMAR,Mexico,LocoTrack HGD4,2419,241900
Mar,2025,AMAR,Mexico,LocoTrack HGR4,2016,201600
Mar,2025,AMAR,Mexico,LocoTrack HGP4,2016,201600
Mar,2025,AMAR,Mexico,LocoTrack HFR4,2016,201600
Mar,2025,AMAR,Mexico,LocoTag P4P,201,20100
Mar,2025,AMAR,Mexico,LocoTag E4BL,1440,144000
Mar,2025,AMAR,Mexico,LocoTag C2PL,253,25300
Mar,2025,AMAR,Mexico,LocoPoint,921,92100
Mar,2025,AMAR,Mexico,LocoCard E1BL,748,74800
Apr,2025,EMEA,United Kingdom,LocoTrack HGD4,2711,271100
Apr,2025,EMEA,United Kingdom,LocoTrack HGR4,2260,226000
Apr,2025,EMEA,United Kingdom,LocoTrack HGP4,2260,226000
Apr,2025,EMEA,United Kingdom,LocoTrack HFR4,2260,226000
Apr,2025,EMEA,United Kingdom,LocoTag P4P,225,22500
Apr,2025,EMEA,United Kingdom,LocoTag E4BL,1616,161600
Apr,2025,EMEA,United Kingdom,LocoTag C2PL,284,28400
Apr,2025,EMEA,United Kingdom,LocoPoint,1040,104000
Apr,2025,EMEA,United Kingdom,LocoCard E1BL,848,84800
Apr,2025,EMEA,Germany,LocoTrack HGD4,2711,271100
Apr,2025,EMEA,Germany,LocoTrack HGR4,2260,226000
Apr,2025,EMEA,Germany,LocoTrack HGP4,2260,226000
Apr,2025,EMEA,Germany,LocoTrack HFR4,2260,226000
Apr,2025,EMEA,Germany,LocoTag P4P,225,22500
Apr,2025,EMEA,Germany,LocoTag E4BL,1616,161600
Apr,2025,EMEA,Germany,LocoTag C2PL,284,28400
Apr,2025,EMEA,Germany,LocoPoint,1040,104000
Apr,2025,EMEA,Germany,LocoCard E1BL,848,84800
Apr,2025,EMEA,France,LocoTrack HGD4,2711,271100
Apr,2025,EMEA,France,LocoTrack HGR4,2260,226000
Apr,2025,EMEA,France,LocoTrack HGP4,2260,226000
Apr,2025,EMEA,France,LocoTrack HFR4,2260,226000
Apr,2025,EMEA,France,LocoTag P4P,225,22500
Apr,2025,EMEA,France,LocoTag E4BL,1616,161600
Apr,2025,EMEA,France,LocoTag C2PL,284,28400
Apr,2025,EMEA,France,LocoPoint,1040,104000
Apr,2025,EMEA,France,LocoCard E1BL,848,84800
Apr,2025,APAC,Japan,LocoTrack HGD4,2169,216900
Apr,2025,APAC,Japan,LocoTrack HGR4,1807,180700
Apr,2025,APAC,Japan,LocoTrack HGP4,1807,180700
Apr,2025,APAC,Japan,LocoTrack HFR4,1807,180700
Apr,2025,APAC,Japan,LocoTag P4P,180,18000
Apr,2025,APAC,Japan,LocoTag E4BL,1292,129200
Apr,2025,APAC,Japan,LocoTag C2PL,227,22700
Apr,2025,APAC,Japan,LocoPoint,832,83200
Apr,2025,APAC,Japan,LocoCard E1BL,678,67800
Apr,2025,APAC,Australia,LocoTrack HGD4,2169,216900
Apr,2025,APAC,Australia,LocoTrack HGR4,1807,180700
Apr,2025,APAC,Australia,LocoTrack HGP4,1807,180700
Apr,2025,APAC,Australia,LocoTrack HFR4,1807,180700
Apr,2025,APAC,Australia,LocoTag P4P,180,18000
Apr,2025,APAC,Australia,LocoTag E4BL,1292,129200
Apr,2025,APAC,Australia,LocoTag C2PL,227,22700
Apr,2025,APAC,Australia,LocoPoint,832,83200
Apr,2025,APAC,Australia,LocoCard E1BL,678,67800
Apr,2025,APAC,Singapore,LocoTrack HGD4,2169,216900
Apr,2025,APAC,Singapore,LocoTrack HGR4,1807,180700
Apr,2025,APAC,Singapore,LocoTrack HGP4,1807,180700
Apr,2025,APAC,Singapore,LocoTrack HFR4,1807,180700
Apr,2025,APAC,Singapore,LocoTag P4P,180,18000
Apr,2025,APAC,Singapore,LocoTag E4BL,1292,129200
Apr,2025,APAC,Singapore,LocoTag C2PL,227,22700
Apr,2025,APAC,Singapore,LocoPoint,832,83200
Apr,2025,APAC,Singapore,LocoCard E1BL,678,67800
Apr,2025,AMAR,United States,LocoTrack HGD4,2440,244000
Apr,2025,AMAR,United States,LocoTrack HGR4,2033,203300
Apr,2025,AMAR,United States,LocoTrack HGP4,2033,203300
Apr,2025,AMAR,United States,LocoTrack HFR4,2033,203300
Apr,2025,AMAR,United States,LocoTag P4P,203,20300
Apr,2025,AMAR,United States,LocoTag E4BL,1454,145400
Apr,2025,AMAR,United States,LocoTag C2PL,256,25600
Apr,2025,AMAR,United States,LocoPoint,936,93600
Apr,2025,AMAR,United States,LocoCard E1BL,763,76300
Apr,2025,AMAR,Canada,LocoTrack HGD4,2440,244000
Apr,2025,AMAR,Canada,LocoTrack HGR4,2033,203300
Apr,2025,AMAR,Canada,LocoTrack HGP4,2033,203300
Apr,2025,AMAR,Canada,LocoTrack HFR4,2033,203300
Apr,2025,AMAR,Canada,LocoTag P4P,203,20300
Apr,2025,AMAR,Canada,LocoTag E4BL,1454,145400
Apr,2025,AMAR,Canada,LocoTag C2PL,256,25600
Apr,2025,AMAR,Canada,LocoPoint,936,93600
Apr,2025,AMAR,Canada,LocoCard E1BL,763,76300
Apr,2025,AMAR,Mexico,LocoTrack HGD4,2440,244000
Apr,2025,AMAR,Mexico,LocoTrack HGR4,2033,203300
Apr,2025,AMAR,Mexico,LocoTrack HGP4,2033,203300
Apr,2025,AMAR,Mexico,LocoTrack HFR4,2033,203300
Apr,2025,AMAR,Mexico,LocoTag P4P,203,20300
Apr,2025,AMAR,Mexico,LocoTag E4BL,1454,145400
Apr,2025,AMAR,Mexico,LocoTag C2PL,256,25600
Apr,2025,AMAR,Mexico,LocoPoint,936,93600
Apr,2025,AMAR,Mexico,LocoCard E1BL,763,76300
May,2025,EMEA,United Kingdom,LocoTrack HGD4,2736,273600
May,2025,EMEA,United Kingdom,LocoTrack HGR4,2280,228000
May,2025,EMEA,United Kingdom,LocoTrack HGP4,2280,228000
May,2025,EMEA,United Kingdom,LocoTrack HFR4,2280,228000
May,2025,EMEA,United Kingdom,LocoTag P4P,228,22800
May,2025,EMEA,United Kingdom,LocoTag E4BL,1632,163200
May,2025,EMEA,United Kingdom,LocoTag C2PL,288,28800
May,2025,EMEA,United Kingdom,LocoPoint,1056,105600
May,2025,EMEA,United Kingdom,LocoCard E1BL,864,86400
May,2025,EMEA,Germany,LocoTrack HGD4,2736,273600
May,2025,EMEA,Germany,LocoTrack HGR4,2280,228000
May,2025,EMEA,Germany,LocoTrack HGP4,2280,228000
May,2025,EMEA,Germany,LocoTrack HFR4,2280,228000
May,2025,EMEA,Germany,LocoTag P4P,228,22800
May,2025,EMEA,Germany,LocoTag E4BL,1632,163200
May,2025,EMEA,Germany,LocoTag C2PL,288,28800
May,2025,EMEA,Germany,LocoPoint,1056,105600
May,2025,EMEA,Germany,LocoCard E1BL,864,86400
May,2025,EMEA,France,LocoTrack HGD4,2736,273600
May,2025,EMEA,France,LocoTrack HGR4,2280,228000
May,2025,EMEA,France,LocoTrack HGP4,2280,228000
May,2025,EMEA,France,LocoTrack HFR4,2280,228000
May,2025,EMEA,France,LocoTag P4P,228,22800
May,2025,EMEA,France,LocoTag E4BL,1632,163200
May,2025,EMEA,France,LocoTag C2PL,288,28800
May,2025,EMEA,France,LocoPoint,1056,105600
May,2025,EMEA,France,LocoCard E1BL,864,86400
May,2025,APAC,Japan,LocoTrack HGD4,2188,218800
May,2025,APAC,Japan,LocoTrack HGR4,1824,182400
May,2025,APAC,Japan,LocoTrack HGP4,1824,182400
May,2025,APAC,Japan,LocoTrack HFR4,1824,182400
May,2025,APAC,Japan,LocoTag P4P,182,18200
May,2025,APAC,Japan,LocoTag E4BL,1305,130500
May,2025,APAC,Japan,LocoTag C2PL,230,23000
May,2025,APAC,Japan,LocoPoint,844,84400
May,2025,APAC,Japan,LocoCard E1BL,691,69100
May,2025,APAC,Australia,LocoTrack HGD4,2188,218800
